Country;Year;fertility;life;population;child_mortality;gdp;region
Slovenia;2001;1.217;76.38;1988385;5.2;23115;Europe & Central Asia
Slovenia;2002;1.23;76.66;1991319;5;23972;Europe & Central Asia
Slovenia;2003;1.253;76.55;1994426;4.7;24639;Europe & Central Asia
Slovenia;2004;1.285;77.28;1997959;4.5;25694;Europe & Central Asia
Slovenia;2005;1.323;77.6;2002084;4.3;26677;Europe & Central Asia
Slovenia;2006;1.363;78.24;2006903;4.1;28096;Europe & Central Asia
Slovenia;2007;1.401;78.152;2012345;3.9;29878;Europe & Central Asia
Slovenia;2008;1.434;78.414;2018172;3.7;30816;Europe & Central Asia
Slovenia;2009;1.459;78.922;2024040;3.5;28157;Europe & Central Asia
Slovenia;2010;1.478;79.125;2029680;3.3;28377;Europe & Central Asia
Slovenia;2011;1.491;79.293;2035012;3.2;28492;Europe & Central Asia
Slovenia;2012;1.5;79.444;2040057;3;27682;Europe & Central Asia
Slovenia;2013;1.509;79.591;2044766;2.9;27368;Europe & Central Asia
Solomon Islands;1964;6.394;51.194;140000;157.9;1190;East Asia & Pacific
Solomon Islands;1965;6.419;51.701;143000;149.7;1210;East Asia & Pacific
Solomon Islands;1966;6.47;52.208;147000;141.4;1230;East Asia & Pacific
Solomon Islands;1967;6.549;52.717;151000;132.8;1251;East Asia & Pacific
Solomon Islands;1968;6.655;53.227;154000;124.1;1270;East Asia & Pacific
Solomon Islands;1969;6.781;53.737;158000;115.6;1195;East Asia & Pacific
Solomon Islands;1970;6.914;54.253;160256;107.2;1215;East Asia & Pacific
Solomon Islands;1971;7.04;54.78;166067;99.2;1200;East Asia & Pacific
Solomon Islands;1972;7.145;55.319;172319;91.9;829;East Asia & Pacific
Solomon Islands;1973;7.216;55.862;178926;85.2;892;East Asia & Pacific
Solomon Islands;1974;7.248;56.398;185758;79.1;1086;East Asia & Pacific
Solomon Islands;1975;7.236;56.918;192719;73.5;923;East Asia & Pacific
Solomon Islands;1976;7.182;57.416;199775;68.4;1014;East Asia & Pacific
Solomon Islands;1977;7.096;57.875;206940;63.9;1122;East Asia & Pacific
Solomon Islands;1978;6.99;58.275;214224;59.9;1181;East Asia & Pacific
Solomon Islands;1979;6.871;58.593;221651;56.4;1424;East Asia & Pacific
Solomon Islands;1980;6.748;58.778;229235;53.5;1293;East Asia & Pacific
Solomon Islands;1981;6.632;58.774;236984;51.1;1416;East Asia & Pacific
Solomon Islands;1982;6.525;58.574;244877;49;1407;East Asia & Pacific
Solomon Islands;1983;6.431;58.203;252860;47.3;1547;East Asia & Pacific
Solomon Islands;1984;6.349;57.705;260869;45.8;1514;East Asia & Pacific
Solomon Islands;1985;6.278;57.163;268862;44.5;1479;East Asia & Pacific
Solomon Islands;1986;6.211;56.682;276815;43.3;1718;East Asia & Pacific
Solomon Islands;1987;6.139;56.347;284761;42.3;1710;East Asia & Pacific
Solomon Islands;1988;6.056;56.221;292787;41.4;1723;East Asia & Pacific
Solomon Islands;1989;5.961;56.329;301012;40.6;1812;East Asia & Pacific
Solomon Islands;1990;5.851;56.661;309527;39.7;1793;East Asia & Pacific
Solomon Islands;1991;5.728;57.174;318371;38.9;1847;East Asia & Pacific
Solomon Islands;1992;5.596;57.785;327529;37.9;2024;East Asia & Pacific
Solomon Islands;1993;5.461;58.422;336960;37;2045;East Asia & Pacific
Solomon Islands;1994;5.326;59.054;346599;36.2;2171;East Asia & Pacific
Solomon Islands;1995;5.197;59.667;356404;35.4;2284;East Asia & Pacific
Solomon Islands;1996;5.077;60.27;366363;34.8;2257;East Asia & Pacific
Solomon Islands;1997;4.968;60.882;376511;34.3;2163;East Asia & Pacific
Solomon Islands;1998;4.872;61.516;386906;33.9;2142;East Asia & Pacific
Solomon Islands;1999;4.789;62.163;397627;33.5;2074;East Asia & Pacific
Solomon Islands;2000;4.72;62.808;408732;33.1;1731;East Asia & Pacific
Solomon Islands;2001;4.665;63.435;420232;32.9;1550;East Asia & Pacific
Solomon Islands;2002;4.618;64.03;432107;32.8;1468;East Asia & Pacific
Solomon Islands;2003;4.578;64.58;444344;32.9;1523;East Asia & Pacific
Solomon Islands;2004;4.54;65.079;456919;33.1;1557;East Asia & Pacific
Solomon Islands;2005;4.502;65.518;469805;33.2;1602;East Asia & Pacific
Solomon Islands;2006;4.459;65.899;483000;33.4;1672;East Asia & Pacific
Solomon Islands;2007;4.412;66.231;496490;33.3;1753;East Asia & Pacific
Solomon Islands;2008;4.359;66.525;510221;33.1;1835;East Asia & Pacific
Solomon Islands;2009;4.3;66.787;524125;32.6;1709;East Asia & Pacific
Solomon Islands;2010;4.236;67.027;538148;32.1;1787;East Asia & Pacific
Solomon Islands;2011;4.168;67.251;552267;31.4;1975;East Asia & Pacific
Solomon Islands;2012;4.099;67.465;566481;30.7;2024;East Asia & Pacific
Solomon Islands;2013;4.031;67.675;580791;29.9;2041;East Asia & Pacific
Somalia;1964;7.261;38.579;3094969;266.88;1131;Sub-Saharan Africa
Somalia;1965;7.261;38.982;3170982;259.97;1034;Sub-Saharan Africa
Somalia;1966;7.257;39.384;3254907;253.14;1155;Sub-Saharan Africa
Somalia;1967;7.248;39.784;3347825;246.31;1196;Sub-Saharan Africa
Somalia;1968;7.232;40.179;3442418;239.88;1190;Sub-Saharan Africa
Somalia;1969;7.209;40.571;3528415;233.83;1019;Sub-Saharan Africa
Somalia;1970;7.182;40.958;3601206;228.13;1083;Sub-Saharan Africa
Somalia;1971;7.151;41.343;3646798;223.59;1097;Sub-Saharan Africa
Somalia;1972;7.118;41.727;3673532;218.6;1256;Sub-Saharan Africa
Somalia;1973;7.086;42.11;3725116;215.64;1092;Sub-Saharan Africa
Somalia;1974;7.057;42.492;3860931;212.71;1065;Sub-Saharan Africa
Somalia;1975;7.033;42.874;4117971;209.83;1148;Sub-Saharan Africa
Somalia;1976;7.016;43.257;4521026;206.98;1027;Sub-Saharan Africa
Somalia;1977;7.005;43.64;5042594;204.18;1046;Sub-Saharan Africa
Somalia;1978;7;44.019;5603598;201.41;995;Sub-Saharan Africa
Somalia;1979;7.003;44.388;6093765;198.67;869;Sub-Saharan Africa
Somalia;1980;7.013;44.747;6435589;224.13;837;Sub-Saharan Africa
Somalia;1981;7.03;45.095;6597719;222.06;866;Sub-Saharan Africa
Somalia;1982;7.053;45.428;6608106;190.7;888;Sub-Saharan Africa
Somalia;1983;7.08;45.734;6521168;189.1;794;Sub-Saharan Africa
Somalia;1984;7.112;46.001;6419685;187.1;832;Sub-Saharan Africa
Somalia;1985;7.149;46.185;6363791;186;919;Sub-Saharan Africa
Somalia;1986;7.19;46.238;6372348;185.4;897;Sub-Saharan Africa
Somalia;1987;7.237;46.15;6426592;184.9;979;Sub-Saharan Africa
Somalia;1988;7.288;45.944;6504572;184.1;962;Sub-Saharan Africa
Somalia;1989;7.341;45.664;6570210;182.7;950;Sub-Saharan Africa
Somalia;1990;7.397;45.407;6599249;180.2;930;Sub-Saharan Africa
Somalia;1991;7.455;45.288;6585079;177.2;921;Sub-Saharan Africa
Somalia;1992;7.512;45.389;6543380;175.3;813;Sub-Saharan Africa
Somalia;1993;7.567;45.749;6498410;174.5;817;Sub-Saharan Africa
Somalia;1994;7.616;46.365;6484228;174.4;644;Sub-Saharan Africa
Somalia;1995;7.655;47.179;6524697;174.4;637;Sub-Saharan Africa
Somalia;1996;7.679;48.096;6628554;174.4;648;Sub-Saharan Africa
Somalia;1997;7.687;48.996;6786636;174.4;613;Sub-Saharan Africa
Somalia;1998;7.678;49.785;6982940;174.4;607;Sub-Saharan Africa
Somalia;1999;7.651;50.424;7193120;174.4;605;Sub-Saharan Africa
Somalia;2000;7.61;50.902;7399033;174.4;603;Sub-Saharan Africa
Somalia;2001;7.556;51.247;7596920;174.4;603;Sub-Saharan Africa
Somalia;2002;7.495;51.527;7791254;174.4;607;Sub-Saharan Africa
Somalia;2003;7.429;51.797;7981955;174.4;611;Sub-Saharan Africa
Somalia;2004;7.361;52.078;8170899;174.4;614;Sub-Saharan Africa
Somalia;2005;7.292;52.381;8359859;174.3;616;Sub-Saharan Africa
Somalia;2006;7.219;52.708;8547497;173.7;615;Sub-Saharan Africa
Somalia;2007;7.14;53.044;8733493;171.8;615;Sub-Saharan Africa
Somalia;2008;7.056;53.379;8922260;168.5;615;Sub-Saharan Africa
Somalia;2009;6.965;53.715;9119848;164.4;615;Sub-Saharan Africa
Somalia;2010;6.869;53;9330872;160.2;614;Sub-Saharan Africa
Somalia;2011;6.769;50;9556873;155.3;614;Sub-Saharan Africa
Somalia;2012;6.667;54;9797445;150.6;616;Sub-Saharan Africa
Somalia;2013;6.563;55.05;10052842;146.1;619;Sub-Saharan Africa
South Africa;1964;5.984;50.574;19308185;174.55;9004;Sub-Saharan Africa
South Africa;1965;5.911;50.96;19813932;169.51;9255;Sub-Saharan Africa
South Africa;1966;5.836;51.348;20325179;164.61;9371;Sub-Saharan Africa
South Africa;1967;5.765;51.73;20843695;159.85;9720;Sub-Saharan Africa
South Africa;1968;5.7;52.104;21374801;155.24;9849;Sub-Saharan Africa
South Africa;1969;5.643;52.47;21926000;150.75;10156;Sub-Saharan Africa
South Africa;1970;5.591;52.825;22502306;146.4;10394;Sub-Saharan Africa
South Africa;1971;5.539;53.168;23106584;142.17;10654;Sub-Saharan Africa
South Africa;1972;5.482;53.504;23736249;138.06;10615;Sub-Saharan Africa
South Africa;1973;5.415;53.838;24384286;134.07;10813;Sub-Saharan Africa
South Africa;1974;5.338;54.178;25040691;130.2;11164;Sub-Saharan Africa
South Africa;1975;5.251;54.539;25698624;123.1;11120;Sub-Saharan Africa
South Africa;1976;5.159;54.933;26353940;116.7;11138;Sub-Saharan Africa
South Africa;1977;5.064;55.369;27009603;110.4;10874;Sub-Saharan Africa
South Africa;1978;4.969;55.849;27674353;104.6;10952;Sub-Saharan Africa
South Africa;1979;4.877;56.37;28360792;99.1;11132;Sub-Saharan Africa
South Africa;1980;4.786;56.929;29077186;93.8;11577;Sub-Saharan Africa
South Africa;1981;4.695;57.519;29828924;89;11845;Sub-Saharan Africa
South Africa;1982;4.602;58.124;30611185;84.6;11459;Sub-Saharan Africa
South Africa;1983;4.504;58.726;31409842;80.6;10927;Sub-Saharan Africa
South Africa;1984;4.402;59.31;32204995;76.9;11151;Sub-Saharan Africa
South Africa;1985;4.293;59.871;32983394;73.5;10699;Sub-Saharan Africa
South Africa;1986;4.177;60.409;33734360;70.5;10474;Sub-Saharan Africa
South Africa;1987;4.052;60.921;34464223;67.7;10459;Sub-Saharan Africa
South Africa;1988;3.923;61.39;35196881;65.3;10666;Sub-Saharan Africa
South Africa;1989;3.791;61.791;35966236;63.2;10670;Sub-Saharan Africa
South Africa;1990;3.658;62.096;36793907;61.5;10364;Sub-Saharan Africa
South Africa;1991;3.53;62.277;37690924;60.3;10049;Sub-Saharan Africa
South Africa;1992;3.408;62.312;38641823;59.8;9631;Sub-Saharan Africa
South Africa;1993;3.296;62.186;39609488;60.1;9546;Sub-Saharan Africa
South Africa;1994;3.196;61.884;40542036;61;9643;Sub-Saharan Africa
South Africa;1995;3.11;61.371;41402400;62.6;9730;Sub-Saharan Africa
South Africa;1996;3.04;60.613;42175740;64.7;9925;Sub-Saharan Africa
South Africa;1997;2.983;59.629;42873355;67.3;9952;Sub-Saharan Africa
South Africa;1998;2.937;58.469;43516225;69.8;9770;Sub-Saharan Africa
South Africa;1999;2.899;57.196;44137342;72.1;9766;Sub-Saharan Africa
South Africa;2000;2.866;55.892;44760380;74;9927;Sub-Saharan Africa
South Africa;2001;2.834;54.641;45389577;75.5;9988;Sub-Saharan Africa
South Africa;2002;2.801;53.526;46015405;76.3;10213;Sub-Saharan Africa
South Africa;2003;2.763;52.621;46631364;78;10382;Sub-Saharan Africa
South Africa;2004;2.721;51.983;47226670;76.9;10715;Sub-Saharan Africa
South Africa;2005;2.675;51.675;47792787;75.2;11133;Sub-Saharan Africa
South Africa;2006;2.627;51.739;48330914;72.8;11597;Sub-Saharan Africa
South Africa;2007;2.58;52.13;48842462;70.1;12052;Sub-Saharan Africa
South Africa;2008;2.538;52.776;49319363;66.1;12263;Sub-Saharan Africa
South Africa;2009;2.5;53.615;49751503;61.8;11903;Sub-Saharan Africa
South Africa;2010;2.467;54.547;50132817;54.4;12087;Sub-Saharan Africa
South Africa;2011;2.438;55.461;50459978;50.6;12291;Sub-Saharan Africa
South Africa;2012;2.412;56.271;50738255;47.8;12375;Sub-Saharan Africa
South Africa;2013;2.387;56.916;50981076;45.1;12454;Sub-Saharan Africa
South Sudan;1964;6.781;33.361;2600994;348.1;2318;Sub-Saharan Africa
South Sudan;1965;6.8;33.788;2664019;345.6;2426;Sub-Saharan Africa
South Sudan;1966;6.819;34.21;2728851;342.4;2343;Sub-Saharan Africa
South Sudan;1967;6.838;34.623;2795865;339.2;2218;Sub-Saharan Africa
South Sudan;1968;6.855;35.023;2866074;335.9;2301;Sub-Saharan Africa
South Sudan;1969;6.869;35.411;2940782;332.9;2388;Sub-Saharan Africa
South Sudan;1970;6.881;35.793;3020949;329.6;2233;Sub-Saharan Africa
South Sudan;1971;6.892;36.179;3107019;326.4;2329;Sub-Saharan Africa
South Sudan;1972;6.903;36.573;3198874;322.8;2224;Sub-Saharan Africa
South Sudan;1973;6.912;36.975;3296208;319.2;1983;Sub-Saharan Africa
South Sudan;1974;6.92;37.38;3398449;315.8;2126;Sub-Saharan Africa
South Sudan;1975;6.924;37.768;3505168;312.5;2332;Sub-Saharan Africa
South Sudan;1976;6.922;38.118;3615772;309.1;2686;Sub-Saharan Africa
South Sudan;1977;6.913;38.415;3730284;305.7;3009;Sub-Saharan Africa
South Sudan;1978;6.897;38.658;3849541;301.9;2871;Sub-Saharan Africa
South Sudan;1979;6.874;38.857;3974741;298.2;2488;Sub-Saharan Africa
South Sudan;1980;6.85;39.03;4106390;294.7;2432;Sub-Saharan Africa
South Sudan;1981;6.829;39.205;4245451;291.3;2411;Sub-Saharan Africa
South Sudan;1982;6.813;39.411;4390699;288.5;2637;Sub-Saharan Africa
South Sudan;1983;6.806;39.674;4537851;284.7;2530;Sub-Saharan Africa
South Sudan;1984;6.806;40.008;4681151;280.4;2327;Sub-Saharan Africa
South Sudan;1985;6.811;40.427;4816725;276.5;2104;Sub-Saharan Africa
South Sudan;1986;6.817;40.936;4942648;271.8;2130;Sub-Saharan Africa
South Sudan;1987;6.819;41.518;5060777;267.3;2137;Sub-Saharan Africa
South Sudan;1988;6.813;42.154;5175686;262.7;2125;Sub-Saharan Africa
South Sudan;1989;6.796;42.829;5294006;257.8;2247;Sub-Saharan Africa
South Sudan;1990;6.769;43.529;5420563;253.2;2013;Sub-Saharan Africa
South Sudan;1991;6.729;44.236;5556767;248.1;2089;Sub-Saharan Africa
South Sudan;1992;6.682;44.936;5701228;242.5;2137;Sub-Saharan Africa
South Sudan;1993;6.627;45.615;5852564;236.6;2141;Sub-Saharan Africa
South Sudan;1994;6.567;46.26;6008344;230.3;2125;Sub-Saharan Africa
South Sudan;1995;6.503;46.861;6166715;223.5;2132;Sub-Saharan Africa
South Sudan;1996;6.435;47.412;6327927;216.1;2183;Sub-Saharan Africa
South Sudan;1997;6.364;47.921;6492553;208.5;2338;Sub-Saharan Africa
South Sudan;1998;6.289;48.394;6659415;200.3;2407;Sub-Saharan Africa
South Sudan;1999;6.212;48.836;6827051;191.4;2518;Sub-Saharan Africa
South Sudan;2000;6.133;49.248;6994624;182.3;2684;Sub-Saharan Africa
South Sudan;2001;6.05;49.634;7161267;173;2769;Sub-Saharan Africa
South Sudan;2002;5.962;50.001;7327782;163.8;2855;Sub-Saharan Africa
South Sudan;2003;5.871;50.359;7497047;155.2;2976;Sub-Saharan Africa
South Sudan;2004;5.777;50.719;7673043;147;3045;Sub-Saharan Africa
South Sudan;2005;5.68;51.095;7858543;139.3;3221;Sub-Saharan Africa
South Sudan;2006;5.582;51.501;8054628;132.1;3455;Sub-Saharan Africa
South Sudan;2007;5.483;51.943;8260226;125.7;3756;Sub-Saharan Africa
South Sudan;2008;5.385;52.421;8473315;120;3776;Sub-Saharan Africa
South Sudan;2009;5.288;52.937;8940854;115.2;3799;Sub-Saharan Africa
South Sudan;2010;5.194;53.488;9415421;110.9;3838;Sub-Saharan Africa
South Sudan;2011;5.101;54.069;9897118;106.7;3505;Sub-Saharan Africa
South Sudan;2012;5.01;54.666;10386101;102.8;1810;Sub-Saharan Africa
South Sudan;2013;4.92;55.264;10881979;99.2;1965;Sub-Saharan Africa
Spain;1964;2.826;70.58;31764645;42.9;8611;Europe & Central Asia
Spain;1965;2.834;70.99;32108561;40.8;9106;Europe & Central Asia
Spain;1966;2.842;71.25;32443113;38.8;9700;Europe & Central Asia
Spain;1967;2.851;71.44;32770565;36.7;10252;Europe & Central Asia
Spain;1968;2.86;71.73;33098047;34.4;10767;Europe & Central Asia
Spain;1969;2.868;71.26;33436107;31.8;11650;Europe & Central Asia
Spain;1970;2.872;72.24;33791761;29.2;12233;Europe & Central Asia
Spain;1971;2.87;71.85;34165661;26.6;12834;Europe & Central Asia
Spain;1972;2.86;73.06;34553119;24.4;13790;Europe & Central Asia
Spain;1973;2.839;72.84;34949102;23.1;14908;Europe & Central Asia
Spain;1974;2.804;73.22;35346395;23;15885;Europe & Central Asia
Spain;1975;2.751;73.55;35738587;23.5;16296;Europe & Central Asia
Spain;1976;2.679;73.87;36124485;23.6;16818;Europe & Central Asia
Spain;1977;2.587;74.39;36501995;22.8;17305;Europe & Central Asia
Spain;1978;2.478;74.58;36862658;21.3;17707;Europe & Central Asia
Spain;1979;2.355;75.12;37196233;19.5;17825;Europe & Central Asia
Spain;1980;2.224;75.6;37495321;17.8;18119;Europe & Central Asia
Spain;1981;2.091;75.74;37757496;16.4;18116;Europe & Central Asia
Spain;1982;1.96;76.3;37984198;15.4;18358;Europe & Central Asia
Spain;1983;1.838;76.08;38177151;14.7;18754;Europe & Central Asia
Spain;1984;1.728;76.46;38339878;14;18970;Europe & Central Asia
Spain;1985;1.633;76.42;38476148;13.4;19300;Europe & Central Asia
Spain;1986;1.554;76.67;38586351;12.8;19881;Europe & Central Asia
Spain;1987;1.487;76.9;38673057;12.3;20953;Europe & Central Asia
Spain;1988;1.431;76.91;38745231;11.9;22036;Europe & Central Asia
Spain;1989;1.383;76.98;38814280;11.5;23141;Europe & Central Asia
Spain;1990;1.343;76.99;38889158;11;24126;Europe & Central Asia
Spain;1991;1.309;77.12;38979222;10.5;24684;Europe & Central Asia
Spain;1992;1.28;77.57;39086335;10.1;24831;Europe & Central Asia
Spain;1993;1.254;77.7;39203352;9.5;24498;Europe & Central Asia
Spain;1994;1.231;78.05;39318577;8.9;25015;Europe & Central Asia
Spain;1995;1.213;78.12;39426834;8.3;25645;Europe & Central Asia
Spain;1996;1.2;78.26;39519508;7.7;26270;Europe & Central Asia
Spain;1997;1.195;78.77;39608652;7.3;27167;Europe & Central Asia
Spain;1998;1.197;78.85;39734033;7;28238;Europe & Central Asia
Spain;1999;1.207;78.86;39948910;6.7;29353;Europe & Central Asia
Spain;2000;1.224;79.34;40288457;6.5;30647;Europe & Central Asia
Spain;2001;1.246;79.69;40767010;6.3;31488;Europe & Central Asia
Spain;2002;1.271;79.78;41364726;6.2;31866;Europe & Central Asia
Spain;2003;1.298;79.72;42039800;6.1;32293;Europe & Central Asia
Spain;2004;1.325;80.28;42732092;5.9;32745;Europe & Central Asia
Spain;2005;1.35;80.28;43395441;5.7;33396;Europe & Central Asia
Spain;2006;1.375;80.94;44017887;5.5;34206;Europe & Central Asia
Spain;2007;1.397;80.745;44604384;5.2;34845;Europe & Central Asia
Spain;2008;1.419;80.935;45146258;5;34676;Europe & Central Asia
Spain;2009;1.439;81.474;45638113;4.8;33142;Europe & Central Asia
Spain;2010;1.457;81.656;46076989;4.6;32994;Europe & Central Asia
Spain;2011;1.474;81.814;46454895;4.5;32674;Europe & Central Asia
Spain;2012;1.49;81.958;46771596;4.4;31971;Europe & Central Asia
Spain;2013;1.505;82.1;47042602;4.3;31681;Europe & Central Asia
Sri Lanka;1964;5.067;61.09;10962237;84.8;1809;South Asia
Sri Lanka;1965;4.959;61.591;11215216;81.6;1820;South Asia
Sri Lanka;1966;4.849;62.116;11477133;78.8;1755;South Asia
Sri Lanka;1967;4.734;62.645;11746217;76.4;1870;South Asia
Sri Lanka;1968;4.609;63.158;12018646;74.3;1961;South Asia
Sri Lanka;1969;4.477;63.65;12289319;72.5;1993;South Asia
Sri Lanka;1970;4.342;64.114;12554583;71;2044;South Asia
Sri Lanka;1971;4.208;64.546;12812407;69.7;1988;South Asia
Sri Lanka;1972;4.083;64.953;13063663;68.5;1994;South Asia
Sri Lanka;1973;3.97;65.34;13311145;67.1;2039;South Asia
Sri Lanka;1974;3.87;65.712;13559172;65.6;2074;South Asia
Sri Lanka;1975;3.783;66.086;13810647;63.8;2091;South Asia
Sri Lanka;1976;3.705;66.477;14066703;61.6;2118;South Asia
Sri Lanka;1977;3.633;66.893;14325640;59.1;2220;South Asia
Sri Lanka;1978;3.562;67.329;14584167;56.3;2318;South Asia
Sri Lanka;1979;3.488;67.773;14837618;53.2;2424;South Asia
Sri Lanka;1980;3.408;68.195;15082771;49.9;2514;South Asia
Sri Lanka;1981;3.319;68.556;15317817;46.3;2630;South Asia
Sri Lanka;1982;3.223;68.829;15544043;42.4;2718;South Asia
Sri Lanka;1983;3.12;69.004;15765034;38.3;2820;South Asia
Sri Lanka;1984;3.012;69.087;15986020;34.1;2924;South Asia
Sri Lanka;1985;2.904;69.108;16210466;30.2;3008;South Asia
Sri Lanka;1986;2.8;69.115;16439169;26.9;3115;South Asia
Sri Lanka;1987;2.703;69.148;16669911;24.2;3101;South Asia
Sri Lanka;1988;2.617;69.235;16899425;22.5;3138;South Asia
Sri Lanka;1989;2.544;69.376;17123045;21.6;3178;South Asia
Sri Lanka;1990;2.483;69.535;17337048;21.3;3340;South Asia
Sri Lanka;1991;2.433;69.652;17542866;21.2;3442;South Asia
Sri Lanka;1992;2.39;69.683;17740936;21.2;3561;South Asia
Sri Lanka;1993;2.353;69.615;17925624;21.1;3759;South Asia
Sri Lanka;1994;2.32;69.473;18089720;20.8;3915;South Asia
Sri Lanka;1995;2.291;69.333;18229498;20.2;4075;South Asia
Sri Lanka;1996;2.268;69.297;18340596;19.5;4184;South Asia
Sri Lanka;1997;2.251;69.442;18428257;18.7;4396;South Asia
Sri Lanka;1998;2.24;69.804;18510095;17.8;4550;South Asia
Sri Lanka;1999;2.236;70.37;18610110;17;4677;South Asia
Sri Lanka;2000;2.237;71.078;18745084;16.3;4946;South Asia
Sri Lanka;2001;2.243;71.828;18921794;15.8;4949;South Asia
Sri Lanka;2002;2.252;72.51;19134096;15.4;5111;South Asia
Sri Lanka;2003;2.263;73.04;19369853;15;5344;South Asia
Sri Lanka;2004;2.274;73.393;19610604;28.8;5559;South Asia
Sri Lanka;2005;2.286;73.573;19842536;14.1;5843;South Asia
Sri Lanka;2006;2.298;73.623;20062070;13.3;6223;South Asia
Sri Lanka;2007;2.311;73.621;20272269;12.5;6586;South Asia
Sri Lanka;2008;2.323;73.634;20473799;11.7;6907;South Asia
Sri Lanka;2009;2.335;73.686;20669142;11.1;7080;South Asia
Sri Lanka;2010;2.343;73.79;20859949;10.6;7572;South Asia
Sri Lanka;2011;2.347;73.941;21045394;10.1;8112;South Asia
Sri Lanka;2012;2.346;74.116;21223550;9.7;8856;South Asia
Sri Lanka;2013;2.339;74.293;21393876;9.4;9426;South Asia
Sudan;1964;6.787;49.848;10111923;166.5;2126;Sub-Saharan Africa
Sudan;1965;6.81;50.254;10356949;164;2220;Sub-Saharan Africa
Sudan;1966;6.831;50.66;10608998;161.7;2140;Sub-Saharan Africa
Sudan;1967;6.85;51.065;10869525;159.6;2022;Sub-Saharan Africa
